point_id,lat,lon,year,month,period,sms_cm_ewh
LAT-8.25_LON118.75,-8.25,118.75,2020,1,2020-01,
LAT-8.25_LON119.25,-8.25,119.25,2020,1,2020-01,
LAT-7.75_LON115.75,-7.75,115.75,2020,1,2020-01,
LAT-7.75_LON116.25,-7.75,116.25,2020,1,2020-01,
LAT-7.75_LON116.75,-7.75,116.75,2020,1,2020-01,
LAT-7.75_LON117.25,-7.75,117.25,2020,1,2020-01,
LAT-7.75_LON117.75,-7.75,117.75,2020,1,2020-01,
LAT-7.75_LON118.25,-7.75,118.25,2020,1,2020-01,
LAT-7.75_LON118.75,-7.75,118.75,2020,1,2020-01,
LAT-7.75_LON119.25,-7.75,119.25,2020,1,2020-01,
LAT-9.25_LON115.75,-9.25,115.75,2020,2,2020-02,
LAT-9.25_LON116.25,-9.25,116.25,2020,2,2020-02,
LAT-9.25_LON116.75,-9.25,116.75,2020,2,2020-02,
LAT-9.25_LON117.25,-9.25,117.25,2020,2,2020-02,
LAT-9.25_LON117.75,-9.25,117.75,2020,2,2020-02,
LAT-9.25_LON118.25,-9.25,118.25,2020,2,2020-02,
LAT-9.25_LON118.75,-9.25,118.75,2020,2,2020-02,
LAT-9.25_LON119.25,-9.25,119.25,2020,2,2020-02,
LAT-8.75_LON115.75,-8.75,115.75,2020,2,2020-02,
LAT-8.75_LON116.25,-8.75,116.25,2020,2,2020-02,27.542802283270614
LAT-8.75_LON116.75,-8.75,116.75,2020,2,2020-02,
LAT-8.75_LON117.25,-8.75,117.25,2020,2,2020-02,29.777311647596033
LAT-8.75_LON117.75,-8.75,117.75,2020,2,2020-02,
LAT-8.75_LON118.25,-8.75,118.25,2020,2,2020-02,
LAT-8.75_LON118.75,-8.75,118.75,2020,2,2020-02,29.012024486311553
LAT-8.75_LON119.25,-8.75,119.25,2020,2,2020-02,
LAT-8.25_LON115.75,-8.25,115.75,2020,2,2020-02,
LAT-8.25_LON116.25,-8.25,116.25,2020,2,2020-02,
LAT-8.25_LON116.75,-8.25,116.75,2020,2,2020-02,
LAT-8.25_LON117.25,-8.25,117.25,2020,2,2020-02,
LAT-8.25_LON117.75,-8.25,117.75,2020,2,2020-02,24.28076633034081
LAT-8.25_LON118.25,-8.25,118.25,2020,2,2020-02,
LAT-8.25_LON118.75,-8.25,118.75,2020,2,2020-02,
LAT-8.25_LON119.25,-8.25,119.25,2020,2,2020-02,
LAT-7.75_LON115.75,-7.75,115.75,2020,2,2020-02,
LAT-7.75_LON116.25,-7.75,116.25,2020,2,2020-02,
LAT-7.75_LON116.75,-7.75,116.75,2020,2,2020-02,
LAT-7.75_LON117.25,-7.75,117.25,2020,2,2020-02,
LAT-7.75_LON117.75,-7.75,117.75,2020,2,2020-02,
LAT-7.75_LON118.25,-7.75,118.25,2020,2,2020-02,
LAT-7.75_LON118.75,-7.75,118.75,2020,2,2020-02,
LAT-7.75_LON119.25,-7.75,119.25,2020,2,2020-02,
LAT-9.25_LON115.75,-9.25,115.75,2020,3,2020-03,
LAT-9.25_LON116.25,-9.25,116.25,2020,3,2020-03,
LAT-9.25_LON116.75,-9.25,116.75,2020,3,2020-03,
LAT-9.25_LON117.25,-9.25,117.25,2020,3,2020-03,
LAT-9.25_LON117.75,-9.25,117.75,2020,3,2020-03,
LAT-9.25_LON118.25,-9.25,118.25,2020,3,2020-03,
LAT-9.25_LON118.75,-9.25,118.75,2020,3,2020-03,
LAT-9.25_LON119.25,-9.25,119.25,2020,3,2020-03,
LAT-8.75_LON115.75,-8.75,115.75,2020,3,2020-03,
LAT-8.75_LON116.25,-8.75,116.25,2020,3,2020-03,36.956238641815794
LAT-8.75_LON116.75,-8.75,116.75,2020,3,2020-03,
LAT-8.75_LON117.25,-8.75,117.25,2020,3,2020-03,39.01514208332183
LAT-8.75_LON117.75,-8.75,117.75,2020,3,2020-03,
LAT-8.75_LON118.25,-8.75,118.25,2020,3,2020-03,
LAT-8.75_LON118.75,-8.75,118.75,2020,3,2020-03,34.48116015334282
LAT-8.75_LON119.25,-8.75,119.25,2020,3,2020-03,
LAT-8.25_LON115.75,-8.25,115.75,2020,3,2020-03,
LAT-8.25_LON116.25,-8.25,116.25,2020,3,2020-03,
LAT-8.25_LON116.75,-8.25,116.75,2020,3,2020-03,
LAT-8.25_LON117.25,-8.25,117.25,2020,3,2020-03,
LAT-8.25_LON117.75,-8.25,117.75,2020,3,2020-03,35.29366753393603
LAT-8.25_LON118.25,-8.25,118.25,2020,3,2020-03,
LAT-8.25_LON118.75,-8.25,118.75,2020,3,2020-03,
LAT-8.25_LON119.25,-8.25,119.25,2020,3,2020-03,
LAT-7.75_LON115.75,-7.75,115.75,2020,3,2020-03,
LAT-7.75_LON116.25,-7.75,116.25,2020,3,2020-03,
LAT-7.75_LON116.75,-7.75,116.75,2020,3,2020-03,
LAT-7.75_LON117.25,-7.75,117.25,2020,3,2020-03,
LAT-7.75_LON117.75,-7.75,117.75,2020,3,2020-03,
LAT-7.75_LON118.25,-7.75,118.25,2020,3,2020-03,
LAT-7.75_LON118.75,-7.75,118.75,2020,3,2020-03,
LAT-7.75_LON119.25,-7.75,119.25,2020,3,2020-03,
LAT-9.25_LON115.75,-9.25,115.75,2020,4,2020-04,
LAT-9.25_LON116.25,-9.25,116.25,2020,4,2020-04,
LAT-9.25_LON116.75,-9.25,116.75,2020,4,2020-04,
LAT-9.25_LON117.25,-9.25,117.25,2020,4,2020-04,
LAT-9.25_LON117.75,-9.25,117.75,2020,4,2020-04,
LAT-9.25_LON118.25,-9.25,118.25,2020,4,2020-04,
LAT-9.25_LON118.75,-9.25,118.75,2020,4,2020-04,
LAT-9.25_LON119.25,-9.25,119.25,2020,4,2020-04,
LAT-8.75_LON115.75,-8.75,115.75,2020,4,2020-04,
LAT-8.75_LON116.25,-8.75,116.25,2020,4,2020-04,36.96846328878403
LAT-8.75_LON116.75,-8.75,116.75,2020,4,2020-04,
LAT-8.75_LON117.25,-8.75,117.25,2020,4,2020-04,36.38659697071713
LAT-8.75_LON117.75,-8.75,117.75,2020,4,2020-04,
LAT-8.75_LON118.25,-8.75,118.25,2020,4,2020-04,
LAT-8.75_LON118.75,-8.75,118.75,2020,4,2020-04,32.270058013200774
LAT-8.75_LON119.25,-8.75,119.25,2020,4,2020-04,
LAT-8.25_LON115.75,-8.25,115.75,2020,4,2020-04,
LAT-8.25_LON116.25,-8.25,116.25,2020,4,2020-04,
LAT-8.25_LON116.75,-8.25,116.75,2020,4,2020-04,
LAT-8.25_LON117.25,-8.25,117.25,2020,4,2020-04,
LAT-8.25_LON117.75,-8.25,117.75,2020,4,2020-04,33.309832357962925
LAT-8.25_LON118.25,-8.25,118.25,2020,4,2020-04,
LAT-8.25_LON118.75,-8.25,118.75,2020,4,2020-04,
LAT-8.25_LON119.25,-8.25,119.25,2020,4,2020-04,
LAT-7.75_LON115.75,-7.75,115.75,2020,4,2020-04,
LAT-7.75_LON116.25,-7.75,116.25,2020,4,2020-04,
LAT-7.75_LON116.75,-7.75,116.75,2020,4,2020-04,
LAT-7.75_LON117.25,-7.75,117.25,2020,4,2020-04,
LAT-7.75_LON117.75,-7.75,117.75,2020,4,2020-04,
LAT-7.75_LON118.25,-7.75,118.25,2020,4,2020-04,
LAT-7.75_LON118.75,-7.75,118.75,2020,4,2020-04,
LAT-7.75_LON119.25,-7.75,119.25,2020,4,2020-04,
LAT-9.25_LON115.75,-9.25,115.75,2020,5,2020-05,
LAT-9.25_LON116.25,-9.25,116.25,2020,5,2020-05,
LAT-9.25_LON116.75,-9.25,116.75,2020,5,2020-05,
LAT-9.25_LON117.25,-9.25,117.25,2020,5,2020-05,
LAT-9.25_LON117.75,-9.25,117.75,2020,5,2020-05,
LAT-9.25_LON118.25,-9.25,118.25,2020,5,2020-05,
LAT-9.25_LON118.75,-9.25,118.75,2020,5,2020-05,
LAT-9.25_LON119.25,-9.25,119.25,2020,5,2020-05,
LAT-8.75_LON115.75,-8.75,115.75,2020,5,2020-05,
LAT-8.75_LON116.25,-8.75,116.25,2020,5,2020-05,33.86334939572118
LAT-8.75_LON116.75,-8.75,116.75,2020,5,2020-05,
LAT-8.75_LON117.25,-8.75,117.25,2020,5,2020-05,32.30745740875122
LAT-8.75_LON117.75,-8.75,117.75,2020,5,2020-05,
LAT-8.75_LON118.25,-8.75,118.25,2020,5,2020-05,
LAT-8.75_LON118.75,-8.75,118.75,2020,5,2020-05,29.43092605113983
LAT-8.75_LON119.25,-8.75,119.25,2020,5,2020-05,
LAT-8.25_LON115.75,-8.25,115.75,2020,5,2020-05,
LAT-8.25_LON116.25,-8.25,116.25,2020,5,2020-05,
LAT-8.25_LON116.75,-8.25,116.75,2020,5,2020-05,
LAT-8.25_LON117.25,-8.25,117.25,2020,5,2020-05,
LAT-8.25_LON117.75,-8.25,117.75,2020,5,2020-05,29.209948291778563
LAT-8.25_LON118.25,-8.25,118.25,2020,5,2020-05,
LAT-8.25_LON118.75,-8.25,118.75,2020,5,2020-05,
LAT-8.25_LON119.25,-8.25,119.25,2020,5,2020-05,
LAT-7.75_LON115.75,-7.75,115.75,2020,5,2020-05,
LAT-7.75_LON116.25,-7.75,116.25,2020,5,2020-05,
LAT-7.75_LON116.75,-7.75,116.75,2020,5,2020-05,
LAT-7.75_LON117.25,-7.75,117.25,2020,5,2020-05,
LAT-7.75_LON117.75,-7.75,117.75,2020,5,2020-05,
LAT-7.75_LON118.25,-7.75,118.25,2020,5,2020-05,
LAT-7.75_LON118.75,-7.75,118.75,2020,5,2020-05,
LAT-7.75_LON119.25,-7.75,119.25,2020,5,2020-05,
LAT-9.25_LON115.75,-9.25,115.75,2020,6,2020-06,
LAT-9.25_LON116.25,-9.25,116.25,2020,6,2020-06,
LAT-9.25_LON116.75,-9.25,116.75,2020,6,2020-06,
LAT-9.25_LON117.25,-9.25,117.25,2020,6,2020-06,
LAT-9.25_LON117.75,-9.25,117.75,2020,6,2020-06,
LAT-9.25_LON118.25,-9.25,118.25,2020,6,2020-06,
LAT-9.25_LON118.75,-9.25,118.75,2020,6,2020-06,
LAT-9.25_LON119.25,-9.25,119.25,2020,6,2020-06,
LAT-8.75_LON115.75,-8.75,115.75,2020,6,2020-06,
LAT-8.75_LON116.25,-8.75,116.25,2020,6,2020-06,34.05900078376134
LAT-8.75_LON116.75,-8.75,116.75,2020,6,2020-06,
LAT-8.75_LON117.25,-8.75,117.25,2020,6,2020-06,31.505943781455365
LAT-8.75_LON117.75,-8.75,117.75,2020,6,2020-06,
LAT-8.75_LON118.25,-8.75,118.25,2020,6,2020-06,
LAT-8.75_LON118.75,-8.75,118.75,2020,6,2020-06,28.999647532939925
LAT-8.75_LON119.25,-8.75,119.25,2020,6,2020-06,
LAT-8.25_LON115.75,-8.25,115.75,2020,6,2020-06,
LAT-8.25_LON116.25,-8.25,116.25,2020,6,2020-06,
LAT-8.25_LON116.75,-8.25,116.75,2020,6,2020-06,
LAT-8.25_LON117.25,-8.25,117.25,2020,6,2020-06,
LAT-8.25_LON117.75,-8.25,117.75,2020,6,2020-06,28.79606810943284
LAT-8.25_LON118.25,-8.25,118.25,2020,6,2020-06,
LAT-8.25_LON118.75,-8.25,118.75,2020,6,2020-06,
LAT-8.25_LON119.25,-8.25,119.25,2020,6,2020-06,
LAT-7.75_LON115.75,-7.75,115.75,2020,6,2020-06,
LAT-7.75_LON116.25,-7.75,116.25,2020,6,2020-06,
LAT-7.75_LON116.75,-7.75,116.75,2020,6,2020-06,
LAT-7.75_LON117.25,-7.75,117.25,2020,6,2020-06,
LAT-7.75_LON117.75,-7.75,117.75,2020,6,2020-06,
LAT-7.75_LON118.25,-7.75,118.25,2020,6,2020-06,
LAT-7.75_LON118.75,-7.75,118.75,2020,6,2020-06,
LAT-7.75_LON119.25,-7.75,119.25,2020,6,2020-06,
LAT-9.25_LON115.75,-9.25,115.75,2020,7,2020-07,
LAT-9.25_LON116.25,-9.25,116.25,2020,7,2020-07,
LAT-9.25_LON116.75,-9.25,116.75,2020,7,2020-07,
LAT-9.25_LON117.25,-9.25,117.25,2020,7,2020-07,
LAT-9.25_LON117.75,-9.25,117.75,2020,7,2020-07,
LAT-9.25_LON118.25,-9.25,118.25,2020,7,2020-07,
LAT-9.25_LON118.75,-9.25,118.75,2020,7,2020-07,
LAT-9.25_LON119.25,-9.25,119.25,2020,7,2020-07,
LAT-8.75_LON115.75,-8.75,115.75,2020,7,2020-07,
LAT-8.75_LON116.25,-8.75,116.25,2020,7,2020-07,28.900647048027302
LAT-8.75_LON116.75,-8.75,116.75,2020,7,2020-07,
LAT-8.75_LON117.25,-8.75,117.25,2020,7,2020-07,26.957845226718543
LAT-8.75_LON117.75,-8.75,117.75,2020,7,2020-07,
LAT-8.75_LON118.25,-8.75,118.25,2020,7,2020-07,
LAT-8.75_LON118.75,-8.75,118.75,2020,7,2020-07,26.51734084413899
LAT-8.75_LON119.25,-8.75,119.25,2020,7,2020-07,
LAT-8.25_LON115.75,-8.25,115.75,2020,7,2020-07,
LAT-8.25_LON116.25,-8.25,116.25,2020,7,2020-07,
LAT-8.25_LON116.75,-8.25,116.75,2020,7,2020-07,
LAT-8.25_LON117.25,-8.25,117.25,2020,7,2020-07,
LAT-8.25_LON117.75,-8.25,117.75,2020,7,2020-07,24.2823567049734
LAT-8.25_LON118.25,-8.25,118.25,2020,7,2020-07,
LAT-8.25_LON118.75,-8.25,118.75,2020,7,2020-07,
LAT-8.25_LON119.25,-8.25,119.25,2020,7,2020-07,
LAT-7.75_LON115.75,-7.75,115.75,2020,7,2020-07,
LAT-7.75_LON116.25,-7.75,116.25,2020,7,2020-07,
LAT-7.75_LON116.75,-7.75,116.75,2020,7,2020-07,
LAT-7.75_LON117.25,-7.75,117.25,2020,7,2020-07,
LAT-7.75_LON117.75,-7.75,117.75,2020,7,2020-07,
LAT-7.75_LON118.25,-7.75,118.25,2020,7,2020-07,
LAT-7.75_LON118.75,-7.75,118.75,2020,7,2020-07,
LAT-7.75_LON119.25,-7.75,119.25,2020,7,2020-07,
LAT-9.25_LON115.75,-9.25,115.75,2020,8,2020-08,
LAT-9.25_LON116.25,-9.25,116.25,2020,8,2020-08,
LAT-9.25_LON116.75,-9.25,116.75,2020,8,2020-08,
LAT-9.25_LON117.25,-9.25,117.25,2020,8,2020-08,
LAT-9.25_LON117.75,-9.25,117.75,2020,8,2020-08,
LAT-9.25_LON118.25,-9.25,118.25,2020,8,2020-08,
LAT-9.25_LON118.75,-9.25,118.75,2020,8,2020-08,
LAT-9.25_LON119.25,-9.25,119.25,2020,8,2020-08,
LAT-8.75_LON115.75,-8.75,115.75,2020,8,2020-08,
LAT-8.75_LON116.25,-8.75,116.25,2020,8,2020-08,25.098910031933954
LAT-8.75_LON116.75,-8.75,116.75,2020,8,2020-08,
LAT-8.75_LON117.25,-8.75,117.25,2020,8,2020-08,22.68840893580069
LAT-8.75_LON117.75,-8.75,117.75,2020,8,2020-08,
LAT-8.75_LON118.25,-8.75,118.25,2020,8,2020-08,
LAT-8.75_LON118.75,-8.75,118.75,2020,8,2020-08,24.151384950876235
LAT-8.75_LON119.25,-8.75,119.25,2020,8,2020-08,
LAT-8.25_LON115.75,-8.25,115.75,2020,8,2020-08,
LAT-8.25_LON116.25,-8.25,116.25,2020,8,2020-08,
LAT-8.25_LON116.75,-8.25,116.75,2020,8,2020-08,
LAT-8.25_LON117.25,-8.25,117.25,2020,8,2020-08,
LAT-8.25_LON117.75,-8.25,117.75,2020,8,2020-08,19.566919806580405
LAT-8.25_LON118.25,-8.25,118.25,2020,8,2020-08,
LAT-8.25_LON118.75,-8.25,118.75,2020,8,2020-08,
LAT-8.25_LON119.25,-8.25,119.25,2020,8,2020-08,
LAT-7.75_LON115.75,-7.75,115.75,2020,8,2020-08,
LAT-7.75_LON116.25,-7.75,116.25,2020,8,2020-08,
LAT-7.75_LON116.75,-7.75,116.75,2020,8,2020-08,
LAT-7.75_LON117.25,-7.75,117.25,2020,8,2020-08,
LAT-7.75_LON117.75,-7.75,117.75,2020,8,2020-08,
LAT-7.75_LON118.25,-7.75,118.25,2020,8,2020-08,
LAT-7.75_LON118.75,-7.75,118.75,2020,8,2020-08,
LAT-7.75_LON119.25,-7.75,119.25,2020,8,2020-08,
LAT-9.25_LON115.75,-9.25,115.75,2020,9,2020-09,
LAT-9.25_LON116.25,-9.25,116.25,2020,9,2020-09,
LAT-9.25_LON116.75,-9.25,116.75,2020,9,2020-09,
LAT-9.25_LON117.25,-9.25,117.25,2020,9,2020-09,
LAT-9.25_LON117.75,-9.25,117.75,2020,9,2020-09,
LAT-9.25_LON118.25,-9.25,118.25,2020,9,2020-09,
LAT-9.25_LON118.75,-9.25,118.75,2020,9,2020-09,
LAT-9.25_LON119.25,-9.25,119.25,2020,9,2020-09,
LAT-8.75_LON115.75,-8.75,115.75,2020,9,2020-09,
LAT-8.75_LON116.25,-8.75,116.25,2020,9,2020-09,22.62144430180391
LAT-8.75_LON116.75,-8.75,116.75,2020,9,2020-09,
LAT-8.75_LON117.25,-8.75,117.25,2020,9,2020-09,19.43166113901139
LAT-8.75_LON117.75,-8.75,117.75,2020,9,2020-09,
LAT-8.75_LON118.25,-8.75,118.25,2020,9,2020-09,
LAT-8.75_LON118.75,-8.75,118.75,2020,9,2020-09,22.591933289845777
LAT-8.75_LON119.25,-8.75,119.25,2020,9,2020-09,
LAT-8.25_LON115.75,-8.25,115.75,2020,9,2020-09,
LAT-8.25_LON116.25,-8.25,116.25,2020,9,2020-09,
LAT-8.25_LON116.75,-8.25,116.75,2020,9,2020-09,
LAT-8.25_LON117.25,-8.25,117.25,2020,9,2020-09,
LAT-8.25_LON117.75,-8.25,117.75,2020,9,2020-09,15.660614581743866
LAT-8.25_LON118.25,-8.25,118.25,2020,9,2020-09,
LAT-8.25_LON118.75,-8.25,118.75,2020,9,2020-09,
LAT-8.25_LON119.25,-8.25,119.25,2020,9,2020-09,
LAT-7.75_LON115.75,-7.75,115.75,2020,9,2020-09,
LAT-7.75_LON116.25,-7.75,116.25,2020,9,2020-09,
LAT-7.75_LON116.75,-7.75,116.75,2020,9,2020-09,
LAT-7.75_LON117.25,-7.75,117.25,2020,9,2020-09,
LAT-7.75_LON117.75,-7.75,117.75,2020,9,2020-09,
LAT-7.75_LON118.25,-7.75,118.25,2020,9,2020-09,
LAT-7.75_LON118.75,-7.75,118.75,2020,9,2020-09,
LAT-7.75_LON119.25,-7.75,119.25,2020,9,2020-09,
LAT-9.25_LON115.75,-9.25,115.75,2020,10,2020-10,
LAT-9.25_LON116.25,-9.25,116.25,2020,10,2020-10,
LAT-9.25_LON116.75,-9.25,116.75,2020,10,2020-10,
LAT-9.25_LON117.25,-9.25,117.25,2020,10,2020-10,
LAT-9.25_LON117.75,-9.25,117.75,2020,10,2020-10,
LAT-9.25_LON118.25,-9.25,118.25,2020,10,2020-10,
LAT-9.25_LON118.75,-9.25,118.75,2020,10,2020-10,
LAT-9.25_LON119.25,-9.25,119.25,2020,10,2020-10,
LAT-8.75_LON115.75,-8.75,115.75,2020,10,2020-10,
LAT-8.75_LON116.25,-8.75,116.25,2020,10,2020-10,22.011073184051817
LAT-8.75_LON116.75,-8.75,116.75,2020,10,2020-10,
LAT-8.75_LON117.25,-8.75,117.25,2020,10,2020-10,18.144828020911064
LAT-8.75_LON117.75,-8.75,117.75,2020,10,2020-10,
LAT-8.75_LON118.25,-8.75,118.25,2020,10,2020-10,
LAT-8.75_LON118.75,-8.75,118.75,2020,10,2020-10,22.092972301744634
LAT-8.75_LON119.25,-8.75,119.25,2020,10,2020-10,
LAT-8.25_LON115.75,-8.25,115.75,2020,10,2020-10,
LAT-8.25_LON116.25,-8.25,116.25,2020,10,2020-10,
LAT-8.25_LON116.75,-8.25,116.75,2020,10,2020-10,
LAT-8.25_LON117.25,-8.25,117.25,2020,10,2020-10,
LAT-8.25_LON117.75,-8.25,117.75,2020,10,2020-10,13.796855319353844
LAT-8.25_LON118.25,-8.25,118.25,2020,10,2020-10,
LAT-8.25_LON118.75,-8.25,118.75,2020,10,2020-10,
LAT-8.25_LON119.25,-8.25,119.25,2020,10,2020-10,
LAT-7.75_LON115.75,-7.75,115.75,2020,10,2020-10,
LAT-7.75_LON116.25,-7.75,116.25,2020,10,2020-10,
LAT-7.75_LON116.75,-7.75,116.75,2020,10,2020-10,
LAT-7.75_LON117.25,-7.75,117.25,2020,10,2020-10,
LAT-7.75_LON117.75,-7.75,117.75,2020,10,2020-10,
LAT-7.75_LON118.25,-7.75,118.25,2020,10,2020-10,
LAT-7.75_LON118.75,-7.75,118.75,2020,10,2020-10,
LAT-7.75_LON119.25,-7.75,119.25,2020,10,2020-10,
LAT-9.25_LON115.75,-9.25,115.75,2020,11,2020-11,
LAT-9.25_LON116.25,-9.25,116.25,2020,11,2020-11,
LAT-9.25_LON116.75,-9.25,116.75,2020,11,2020-11,
LAT-9.25_LON117.25,-9.25,117.25,2020,11,2020-11,
LAT-9.25_LON117.75,-9.25,117.75,2020,11,2020-11,
LAT-9.25_LON118.25,-9.25,118.25,2020,11,2020-11,
LAT-9.25_LON118.75,-9.25,118.75,2020,11,2020-11,
LAT-9.25_LON119.25,-9.25,119.25,2020,11,2020-11,
LAT-8.75_LON115.75,-8.75,115.75,2020,11,2020-11,
LAT-8.75_LON116.25,-8.75,116.25,2020,11,2020-11,22.788539401769643
LAT-8.75_LON116.75,-8.75,116.75,2020,11,2020-11,
LAT-8.75_LON117.25,-8.75,117.25,2020,11,2020-11,18.476093525568658
LAT-8.75_LON117.75,-8.75,117.75,2020,11,2020-11,
LAT-8.75_LON118.25,-8.75,118.25,2020,11,2020-11,
LAT-8.75_LON118.75,-8.75,118.75,2020,11,2020-11,22.47487016181149
LAT-8.75_LON119.25,-8.75,119.25,2020,11,2020-11,
LAT-8.25_LON115.75,-8.25,115.75,2020,11,2020-11,
LAT-8.25_LON116.25,-8.25,116.25,2020,11,2020-11,
LAT-8.25_LON116.75,-8.25,116.75,2020,11,2020-11,
LAT-8.25_LON117.25,-8.25,117.25,2020,11,2020-11,
LAT-8.25_LON117.75,-8.25,117.75,2020,11,2020-11,13.700707957506179
LAT-8.25_LON118.25,-8.25,118.25,2020,11,2020-11,
LAT-8.25_LON118.75,-8.25,118.75,2020,11,2020-11,
LAT-8.25_LON119.25,-8.25,119.25,2020,11,2020-11,
LAT-7.75_LON115.75,-7.75,115.75,2020,11,2020-11,
LAT-7.75_LON116.25,-7.75,116.25,2020,11,2020-11,
LAT-7.75_LON116.75,-7.75,116.75,2020,11,2020-11,
LAT-7.75_LON117.25,-7.75,117.25,2020,11,2020-11,
LAT-7.75_LON117.75,-7.75,117.75,2020,11,2020-11,
LAT-7.75_LON118.25,-7.75,118.25,2020,11,2020-11,
LAT-7.75_LON118.75,-7.75,118.75,2020,11,2020-11,
LAT-7.75_LON119.25,-7.75,119.25,2020,11,2020-11,
LAT-9.25_LON115.75,-9.25,115.75,2020,12,2020-12,
LAT-9.25_LON116.25,-9.25,116.25,2020,12,2020-12,
LAT-9.25_LON116.75,-9.25,116.75,2020,12,2020-12,
LAT-9.25_LON117.25,-9.25,117.25,2020,12,2020-12,
LAT-9.25_LON117.75,-9.25,117.75,2020,12,2020-12,
LAT-9.25_LON118.25,-9.25,118.25,2020,12,2020-12,
LAT-9.25_LON118.75,-9.25,118.75,2020,12,2020-12,
LAT-9.25_LON119.25,-9.25,119.25,2020,12,2020-12,
LAT-8.75_LON115.75,-8.75,115.75,2020,12,2020-12,
LAT-8.75_LON116.25,-8.75,116.25,2020,12,2020-12,32.648998641737045
LAT-8.75_LON116.75,-8.75,116.75,2020,12,2020-12,
LAT-8.75_LON117.25,-8.75,117.25,2020,12,2020-12,26.352749183947033
LAT-8.75_LON117.75,-8.75,117.75,2020,12,2020-12,
LAT-8.75_LON118.25,-8.75,118.25,2020,12,2020-12,
LAT-8.75_LON118.75,-8.75,118.75,2020,12,2020-12,29.59880682506869
LAT-8.75_LON119.25,-8.75,119.25,2020,12,2020-12,
LAT-8.25_LON115.75,-8.25,115.75,2020,12,2020-12,
LAT-8.25_LON116.25,-8.25,116.25,2020,12,2020-12,
LAT-8.25_LON116.75,-8.25,116.75,2020,12,2020-12,
LAT-8.25_LON117.25,-8.25,117.25,2020,12,2020-12,
LAT-8.25_LON117.75,-8.25,117.75,2020,12,2020-12,21.99489501822379
LAT-8.25_LON118.25,-8.25,118.25,2020,12,2020-12,
LAT-8.25_LON118.75,-8.25,118.75,2020,12,2020-12,
LAT-8.25_LON119.25,-8.25,119.25,2020,12,2020-12,
LAT-7.75_LON115.75,-7.75,115.75,2020,12,2020-12,
LAT-7.75_LON116.25,-7.75,116.25,2020,12,2020-12,
LAT-7.75_LON116.75,-7.75,116.75,2020,12,2020-12,
LAT-7.75_LON117.25,-7.75,117.25,2020,12,2020-12,
LAT-7.75_LON117.75,-7.75,117.75,2020,12,2020-12,
LAT-7.75_LON118.25,-7.75,118.25,2020,12,2020-12,
LAT-7.75_LON118.75,-7.75,118.75,2020,12,2020-12,
LAT-7.75_LON119.25,-7.75,119.25,2020,12,2020-12,
LAT-9.25_LON115.75,-9.25,115.75,2021,1,2021-01,
LAT-9.25_LON116.25,-9.25,116.25,2021,1,2021-01,
LAT-9.25_LON116.75,-9.25,116.75,2021,1,2021-01,
LAT-9.25_LON117.25,-9.25,117.25,2021,1,2021-01,
LAT-9.25_LON117.75,-9.25,117.75,2021,1,2021-01,
LAT-9.25_LON118.25,-9.25,118.25,2021,1,2021-01,
LAT-9.25_LON118.75,-9.25,118.75,2021,1,2021-01,
LAT-9.25_LON119.25,-9.25,119.25,2021,1,2021-01,
LAT-8.75_LON115.75,-8.75,115.75,2021,1,2021-01,
LAT-8.75_LON116.25,-8.75,116.25,2021,1,2021-01,40.41543433127866
LAT-8.75_LON116.75,-8.75,116.75,2021,1,2021-01,
LAT-8.75_LON117.25,-8.75,117.25,2021,1,2021-01,35.795759516223804
LAT-8.75_LON117.75,-8.75,117.75,2021,1,2021-01,
LAT-8.75_LON118.25,-8.75,118.25,2021,1,2021-01,
LAT-8.75_LON118.75,-8.75,118.75,2021,1,2021-01,37.01293882308467
LAT-8.75_LON119.25,-8.75,119.25,2021,1,2021-01,
LAT-8.25_LON115.75,-8.25,115.75,2021,1,2021-01,
LAT-8.25_LON116.25,-8.25,116.25,2021,1,2021-01,
LAT-8.25_LON116.75,-8.25,116.75,2021,1,2021-01,
LAT-8.25_LON117.25,-8.25,117.25,2021,1,2021-01,
LAT-8.25_LON117.75,-8.25,117.75,2021,1,2021-01,32.33723257372455
LAT-8.25_LON118.25,-8.25,118.25,2021,1,2021-01,
LAT-8.25_LON118.75,-8.25,118.75,2021,1,2021-01,
LAT-8.25_LON119.25,-8.25,119.25,2021,1,2021-01,
LAT-7.75_LON115.75,-7.75,115.75,2021,1,2021-01,
LAT-7.75_LON116.25,-7.75,116.25,2021,1,2021-01,
LAT-7.75_LON116.75,-7.75,116.75,2021,1,2021-01,
LAT-7.75_LON117.25,-7.75,117.25,2021,1,2021-01,
LAT-7.75_LON117.75,-7.75,117.75,2021,1,2021-01,
LAT-7.75_LON118.25,-7.75,118.25,2021,1,2021-01,
LAT-7.75_LON118.75,-7.75,118.75,2021,1,2021-01,
LAT-7.75_LON119.25,-7.75,119.25,2021,1,2021-01,
LAT-9.25_LON115.75,-9.25,115.75,2021,2,2021-02,
LAT-9.25_LON116.25,-9.25,116.25,2021,2,2021-02,
LAT-9.25_LON116.75,-9.25,116.75,2021,2,2021-02,
LAT-9.25_LON117.25,-9.25,117.25,2021,2,2021-02,
LAT-9.25_LON117.75,-9.25,117.75,2021,2,2021-02,
LAT-9.25_LON118.25,-9.25,118.25,2021,2,2021-02,
LAT-9.25_LON118.75,-9.25,118.75,2021,2,2021-02,
