lat,lon,year,month,precip_mm
-8.75,118.25,2008,6,24.527673721313477
-8.75,118.75,2008,6,25.386073350906372
-8.25,116.25,2008,6,50.71333694458008
-8.25,117.75,2008,6,73.83848571777344
-7.75,117.25,2008,6,70.40650987625122
-8.75,116.25,2008,7,19.731099128723145
-8.75,116.75,2008,7,5.738141775131226
-8.75,117.25,2008,7,42.10402297973633
-8.75,117.75,2008,7,14.991630911827087
-8.75,118.25,2008,7,16.24213683605194
-8.75,118.75,2008,7,17.219509601593018
-8.25,116.25,2008,7,9.7781662940979
-8.25,117.75,2008,7,15.667397260665894
-7.75,117.25,2008,7,0
-8.75,116.25,2008,8,18.794382572174072
-8.75,116.75,2008,8,7.613846302032471
-8.75,117.25,2008,8,21.30728006362915
-8.75,117.75,2008,8,7.710545301437378
-8.75,118.25,2008,8,9.89115285873413
-8.75,118.75,2008,8,8.462413787841797
-8.25,116.25,2008,8,15.789973735809326
-8.25,117.75,2008,8,29.667304515838623
-7.75,117.25,2008,8,0
-8.75,116.25,2008,9,11.936098575592041
-8.75,116.75,2008,9,26.520743370056152
-8.75,117.25,2008,9,27.60522222518921
-8.75,117.75,2008,9,33.92005515098572
-8.75,118.25,2008,9,29.413264751434326
-8.75,118.75,2008,9,14.877180099487305
-8.25,116.25,2008,9,44.37863087654114
-8.25,117.75,2008,9,51.02330446243286
-7.75,117.25,2008,9,11.99391770362854
-8.75,116.25,2008,10,66.0865249633789
-8.75,116.75,2008,10,102.97015953063965
-8.75,117.25,2008,10,111.87735366821289
-8.75,117.75,2008,10,30.160900592803955
-8.75,118.25,2008,10,67.2294921875
-8.75,118.75,2008,10,23.303722381591797
-8.25,116.25,2008,10,98.75063896179199
-8.25,117.75,2008,10,114.71047782897949
-7.75,117.25,2008,10,69.33419990539551
-8.75,116.25,2008,11,217.8989405632019
-8.75,116.75,2008,11,223.99902033805847
-8.75,117.25,2008,11,429.89915561676025
-8.75,117.75,2008,11,120.7441143989563
-8.75,118.25,2008,11,300.68166160583496
-8.75,118.75,2008,11,138.45976161956787
-8.25,116.25,2008,11,175.66882228851318
-8.25,117.75,2008,11,387.9585304260254
-7.75,117.25,2008,11,153.69800186157227
-8.75,116.25,2008,12,225.7174391746521
-8.75,116.75,2008,12,228.05447626113892
-8.75,117.25,2008,12,377.4984016418457
-8.75,117.75,2008,12,216.82545804977417
-8.75,118.25,2008,12,252.66746616363525
-8.75,118.75,2008,12,223.86571216583252
-8.25,116.25,2008,12,182.53094482421875
-8.25,117.75,2008,12,377.1246757507324
-7.75,117.25,2008,12,367.7961802482605
-8.75,116.25,2009,1,382.1515693664551
-8.75,116.75,2009,1,309.959499835968
-8.75,117.25,2009,1,445.29589557647705
-8.75,117.75,2009,1,315.49668073654175
-8.75,118.25,2009,1,298.94865798950195
-8.75,118.75,2009,1,209.03394269943237
-8.25,116.25,2009,1,431.96883487701416
-8.25,117.75,2009,1,735.7183790206909
-7.75,117.25,2009,1,276.40481996536255
-8.75,116.25,2009,2,288.8183784484863
-8.75,116.75,2009,2,189.92439460754395
-8.75,117.25,2009,2,369.3644986152649
-8.75,117.75,2009,2,392.9809923171997
-8.75,118.25,2009,2,291.46427297592163
-8.75,118.75,2009,2,215.30640935897827
-8.25,116.25,2009,2,270.027587890625
-8.25,117.75,2009,2,534.9739990234375
-7.75,117.25,2009,2,279.56024742126465
-8.75,116.25,2009,3,153.24561500549316
-8.75,116.75,2009,3,121.4622974395752
-8.75,117.25,2009,3,151.18451499938965
-8.75,117.75,2009,3,218.3611545562744
-8.75,118.25,2009,3,235.99128818511963
-8.75,118.75,2009,3,281.5343351364136
-8.25,116.25,2009,3,157.21673583984375
-8.25,117.75,2009,3,235.03404021263123
-7.75,117.25,2009,3,132.65376806259155
-8.75,116.25,2009,4,99.43775367736816
-8.75,116.75,2009,4,77.31576919555664
-8.75,117.25,2009,4,100.18644142150879
-8.75,117.75,2009,4,99.17399597167969
-8.75,118.25,2009,4,98.86589813232422
-8.75,118.75,2009,4,132.61952209472656
-8.25,116.25,2009,4,53.15657138824463
-8.25,117.75,2009,4,137.72763061523438
-7.75,117.25,2009,4,57.98308777809143
-8.75,116.25,2009,5,187.38046646118164
-8.75,116.75,2009,5,140.91007232666016
-8.75,117.25,2009,5,116.97272109985352
-8.75,117.75,2009,5,62.34688091278076
-8.75,118.25,2009,5,104.15959548950195
-8.75,118.75,2009,5,150.7473907470703
-8.25,116.25,2009,5,180.64946746826172
-8.25,117.75,2009,5,143.75930404663086
-7.75,117.25,2009,5,130.11107754707336
-8.75,116.25,2009,6,21.704795837402344
-8.75,116.75,2009,6,17.220038890838623
-8.75,117.25,2009,6,16.879841804504395
-8.75,117.75,2009,6,22.376769065856934
-8.75,118.25,2009,6,28.959566593170166
-8.75,118.75,2009,6,34.73076939582825
-8.25,116.25,2009,6,28.54401731491089
-8.25,117.75,2009,6,52.783376932144165
-7.75,117.25,2009,6,28.58974552154541
-8.75,116.25,2009,7,28.539466381072998
-8.75,116.75,2009,7,8.195394277572632
-8.75,117.25,2009,7,39.18523335456848
-8.75,117.75,2009,7,23.329810619354248
-8.75,118.25,2009,7,22.916356325149536
-8.75,118.75,2009,7,24.25450897216797
-8.25,116.25,2009,7,14.619445562362671
-8.25,117.75,2009,7,22.85843276977539
-7.75,117.25,2009,7,0
-8.75,116.25,2009,8,5.200561046600342
-8.75,116.75,2009,8,5.3597352504730225
-8.75,117.25,2009,8,16.11119318008423
-8.75,117.75,2009,8,7.448270082473755
-8.75,118.25,2009,8,9.895386219024658
-8.75,118.75,2009,8,8.424309968948364
-8.25,116.25,2009,8,7.976916074752808
-8.25,117.75,2009,8,28.738306999206543
-7.75,117.25,2009,8,0
-8.75,116.25,2009,9,20.82917070388794
-8.75,116.75,2009,9,29.738162994384766
-8.75,117.25,2009,9,29.39438819885254
-8.75,117.75,2009,9,44.78870916366577
-8.75,118.25,2009,9,39.03450107574463
-8.75,118.75,2009,9,23.257484436035156
-8.25,116.25,2009,9,63.58679533004761
-8.25,117.75,2009,9,89.7100133895874
-7.75,117.25,2009,9,10.203914165496826
-8.75,116.25,2009,10,47.031280517578125
-8.75,116.75,2009,10,57.060625076293945
-8.75,117.25,2009,10,54.81980895996094
-8.75,117.75,2009,10,24.26108169555664
-8.75,118.25,2009,10,76.66181182861328
-8.75,118.75,2009,10,19.45393943786621
-8.25,116.25,2009,10,47.60924196243286
-8.25,117.75,2009,10,55.614219665527344
-7.75,117.25,2009,10,31.47147798538208
-8.75,116.25,2009,11,81.72560739517212
-8.75,116.75,2009,11,54.35222363471985
-8.75,117.25,2009,11,107.39348983764648
-8.75,117.75,2009,11,24.423654079437256
-8.75,118.25,2009,11,56.35185623168945
-8.75,118.75,2009,11,19.921847105026245
-8.25,116.25,2009,11,67.76633739471436
-8.25,117.75,2009,11,37.68507385253906
-7.75,117.25,2009,11,28.240553855895996
-8.75,116.25,2009,12,193.95184803009033
-8.75,116.75,2009,12,187.0834255218506
-8.75,117.25,2009,12,284.37962579727173
-8.75,117.75,2009,12,159.9817671775818
-8.75,118.25,2009,12,191.78909587860107
-8.75,118.75,2009,12,153.54333448410034
-8.25,116.25,2009,12,117.55837345123291
-8.25,117.75,2009,12,249.37283039093018
-7.75,117.25,2009,12,217.94122886657715
-8.75,116.25,2020,1,150.19634342193604
-8.75,116.75,2020,1,141.00128412246704
-8.75,117.25,2020,1,270.1737222671509
-8.75,117.75,2020,1,240.33669471740723
-8.75,118.25,2020,1,237.1954746246338
-8.75,118.75,2020,1,196.1783857345581
-8.25,116.25,2020,1,248.32963752746582
-8.25,117.75,2020,1,569.2358713150024
-7.75,117.25,2020,1,245.02218985557556
-8.75,116.25,2020,2,165.38644170761108
-8.75,116.75,2020,2,132.32381916046143
-8.75,117.25,2020,2,280.5515036582947
-8.75,117.75,2020,2,325.0819044113159
-8.75,118.25,2020,2,288.15136766433716
-8.75,118.75,2020,2,244.045485496521
-8.25,116.25,2020,2,256.25522804260254
-8.25,117.75,2020,2,666.2672028541565
-7.75,117.25,2020,2,342.8036994934082
-8.75,116.25,2020,3,195.9730715751648
-8.75,116.75,2020,3,192.48204231262207
-8.75,117.25,2020,3,226.01190543174744
-8.75,117.75,2020,3,234.15995836257935
-8.75,118.25,2020,3,254.70867776870728
-8.75,118.75,2020,3,223.28201961517334
-8.25,116.25,2020,3,257.45949935913086
-8.25,117.75,2020,3,502.5309114456177
-7.75,117.25,2020,3,246.1101393699646
-8.75,116.25,2020,4,96.22205257415771
-8.75,116.75,2020,4,62.5253791809082
-8.75,117.25,2020,4,96.27270698547363
-8.75,117.75,2020,4,80.74062824249268
-8.75,118.25,2020,4,82.04268789291382
-8.75,118.75,2020,4,119.22940063476562
-8.25,116.25,2020,4,86.70050477981567
-8.25,117.75,2020,4,149.98969078063965
-7.75,117.25,2020,4,127.67463660240173
-8.75,116.25,2020,5,188.60570621490479
-8.75,116.75,2020,5,156.78889513015747
-8.75,117.25,2020,5,137.56159043312073
-8.75,117.75,2020,5,104.61831665039062
-8.75,118.25,2020,5,134.2551884651184
-8.75,118.75,2020,5,171.79545903205872
-8.25,116.25,2020,5,173.45864820480347
-8.25,117.75,2020,5,318.5207271575928
-7.75,117.25,2020,5,149.181072473526
-8.75,116.25,2020,6,28.22326835989952
-8.75,116.75,2020,6,15.017402350902557
-8.75,117.25,2020,6,15.328731265850365
-8.75,117.75,2020,6,22.686042485758662
-8.75,118.25,2020,6,14.431726330891252
-8.75,118.75,2020,6,33.2843207269907
-8.25,116.25,2020,6,31.737267987802625
-8.25,117.75,2020,6,43.534209579229355
-7.75,117.25,2020,6,38.63018116587773
-8.75,116.25,2020,7,37.02491879463196
-8.75,116.75,2020,7,7.398754596710205
-8.75,117.25,2020,7,38.3525652885437
-8.75,117.75,2020,7,23.47118902206421
-8.75,118.25,2020,7,11.92837142944336
-8.75,118.75,2020,7,25.465213298797607
-8.25,116.25,2020,7,12.155232429504395
-8.25,117.75,2020,7,16.823401927947998
-7.75,117.25,2020,7,5.240934397093952
-8.75,116.25,2020,8,11.012845039367676
-8.75,116.75,2020,8,9.02242660522461
-8.75,117.25,2020,8,36.543829917907715
-8.75,117.75,2020,8,10.5508131980896
-8.75,118.25,2020,8,0
-8.75,118.75,2020,8,14.363684177398682
-8.25,116.25,2020,8,10.773825645446777
-8.25,117.75,2020,8,28.333877086639404
-7.75,117.25,2020,8,0
-8.75,116.25,2020,9,9.402780428528786
-8.75,116.75,2020,9,31.431798696517944
-8.75,117.25,2020,9,21.237871646881104
-8.75,117.75,2020,9,34.837602615356445
-8.75,118.25,2020,9,10.666852474212646
-8.75,118.75,2020,9,13.421280860900879
-8.25,116.25,2020,9,26.11640214920044
-8.25,117.75,2020,9,37.423194885253906
-7.75,117.25,2020,9,6.742707224795595
-8.75,116.25,2020,10,174.37045669555664
-8.75,116.75,2020,10,188.53509712219238
-8.75,117.25,2020,10,197.9034309387207
-8.75,117.75,2020,10,59.40175771713257
-8.75,118.25,2020,10,102.13109302520752
-8.75,118.75,2020,10,42.693649888038635
-8.25,116.25,2020,10,137.7963924407959
-8.25,117.75,2020,10,133.9791440963745
-7.75,117.25,2020,10,58.44174325466156
-8.75,116.25,2020,11,144.3442792892456
-8.75,116.75,2020,11,123.78039026260376
-8.75,117.25,2020,11,276.8578767776489
-8.75,117.75,2020,11,102.6099534034729
-8.75,118.25,2020,11,224.70386219024658
-8.75,118.75,2020,11,120.2499418258667
-8.25,116.25,2020,11,130.40826988220215
-8.25,117.75,2020,11,265.0584487915039
-7.75,117.25,2020,11,119.64957427978516
-8.75,116.25,2020,12,333.951566696167
-8.75,116.75,2020,12,284.03678703308105
-8.75,117.25,2020,12,452.39707374572754
-8.75,117.75,2020,12,254.07276153564453
-8.75,118.25,2020,12,354.5382881164551
-8.75,118.75,2020,12,325.01404309272766
-8.25,116.25,2020,12,215.76428270339966
-8.25,117.75,2020,12,460.34185218811035
-7.75,117.25,2020,12,632.2405359745026
-8.75,116.25,2021,1,486.56203603744507
-8.75,116.75,2021,1,378.18311643600464
-8.75,117.25,2021,1,612.1572952270508
-8.75,117.75,2021,1,490.07273530960083
-8.75,118.25,2021,1,427.6635916233063
-8.75,118.75,2021,1,299.8218173980713
-8.25,116.25,2021,1,415.1717863082886
-8.25,117.75,2021,1,978.3845615386963
-7.75,117.25,2021,1,412.1661469936371
-8.75,116.25,2021,2,310.75217628479004
-8.75,116.75,2021,2,217.22808837890625
-8.75,117.25,2021,2,377.31767988204956
-8.75,117.75,2021,2,372.07470750808716
-8.75,118.25,2021,2,276.28050231933594
-8.75,118.75,2021,2,224.4690010547638
-8.25,116.25,2021,2,288.37424087524414
-8.25,117.75,2021,2,493.0347537994385
-7.75,117.25,2021,2,359.64392495155334
-8.75,116.25,2021,3,163.7258677482605
-8.75,116.75,2021,3,142.6223292350769
-8.75,117.25,2021,3,206.35062217712402
-8.75,117.75,2021,3,245.0236520767212
-8.75,118.25,2021,3,270.2727870941162
-8.75,118.75,2021,3,324.681095123291
-8.25,116.25,2021,3,206.14239311218262
-8.25,117.75,2021,3,492.6528739929199
-7.75,117.25,2021,3,384.7813823223114
-8.75,116.25,2021,4,143.59990978240967
-8.75,116.75,2021,4,111.31217193603516
-8.75,117.25,2021,4,181.99886655807495
-8.75,117.75,2021,4,132.0094985961914
-8.75,118.25,2021,4,135.9192304611206
-8.75,118.75,2021,4,174.8856086730957
-8.25,116.25,2021,4,138.91827869415283
-8.25,117.75,2021,4,239.65436458587646
-7.75,117.25,2021,4,68.79279375076294
-8.75,116.25,2021,5,40.131165504455566
-8.75,116.75,2021,5,26.2796573638916
-8.75,117.25,2021,5,19.582765579223633
-8.75,117.75,2021,5,25.862693786621094
-8.75,118.25,2021,5,34.35548114776611
-8.75,118.75,2021,5,45.59317398071289
-8.25,116.25,2021,5,36.43311405181885
-8.25,117.75,2021,5,66.05731010437012
-7.75,117.25,2021,5,21.43497657775879
-8.75,116.25,2021,6,122.06441497802734
-8.75,116.75,2021,6,68.55956172943115
-8.75,117.25,2021,6,69.68201637268066
-8.75,117.75,2021,6,50.22554016113281
-8.75,118.25,2021,6,25.02868938446045
-8.75,118.75,2021,6,47.00342655181885
-8.25,116.25,2021,6,115.57082176208496
-8.25,117.75,2021,6,94.41175651550293
-7.75,117.25,2021,6,141.17266368865967
-8.75,116.25,2021,7,23.59609842300415
-8.75,116.75,2021,7,7.521647930145264
-8.75,117.25,2021,7,77.39417767524719
-8.75,117.75,2021,7,34.581780433654785
-8.75,118.25,2021,7,12.758190870285034
-8.75,118.75,2021,7,29.108356952667236
-8.25,116.25,2021,7,18.372560501098633
-8.25,117.75,2021,7,23.345012187957764
-7.75,117.25,2021,7,3.556857109069824
-8.75,116.25,2021,8,22.653412342071533
-8.75,116.75,2021,8,8.76176142692566
-8.75,117.25,2021,8,34.56912803649902
-8.75,117.75,2021,8,10.471542358398438
-8.75,118.25,2021,8,5.895442962646484
-8.75,118.75,2021,8,19.46263551712036
-8.25,116.25,2021,8,9.577639102935791
-8.25,117.75,2021,8,27.72922658920288
-7.75,117.25,2021,8,0
-8.75,116.25,2021,9,29.00049114227295
-8.75,116.75,2021,9,81.27596473693848
-8.75,117.25,2021,9,47.16020965576172
-8.75,117.75,2021,9,67.02718114852905
-8.75,118.25,2021,9,25.19533061981201
-8.75,118.75,2021,9,27.99220848083496
-8.25,116.25,2021,9,80.97899627685547
-8.25,117.75,2021,9,89.92720031738281
-7.75,117.25,2021,9,8.352375507354736
-8.75,116.25,2021,10,112.43735408782959
-8.75,116.75,2021,10,152.88165426254272
-8.75,117.25,2021,10,179.02136707305908
-8.75,117.75,2021,10,47.17120933532715
-8.75,118.25,2021,10,97.91909408569336
-8.75,118.75,2021,10,39.856788635253906
-8.25,116.25,2021,10,94.18363380432129
-8.25,117.75,2021,10,81.18341970443726
-7.75,117.25,2021,10,77.21302795410156
-8.75,116.25,2021,11,405.4122610092163
-8.75,116.75,2021,11,391.86466693878174
-8.75,117.25,2021,11,679.6924362182617
-8.75,117.75,2021,11,189.41897416114807
-8.75,118.25,2021,11,765.7137050628662
-8.75,118.75,2021,11,307.2910785675049
-8.25,116.25,2021,11,402.5638256072998
-8.25,117.75,2021,11,932.9213981628418
-7.75,117.25,2021,11,299.3170442581177
-8.75,116.25,2021,12,394.48123931884766
-8.75,116.75,2021,12,353.22164583206177
-8.75,117.25,2021,12,577.8351621627808
-8.75,117.75,2021,12,357.52275943756104
-8.75,118.25,2021,12,495.94222354888916
-8.75,118.75,2021,12,357.61779975891113
-8.25,116.25,2021,12,245.53917264938354
-8.25,117.75,2021,12,654.078031539917
-7.75,117.25,2021,12,436.16151237487793
-8.75,116.25,2022,1,335.5025773048401
-8.75,116.75,2022,1,252.65277791023254
-8.75,117.25,2022,1,400.6375894546509
-8.75,117.75,2022,1,326.29915022850037
-8.75,118.25,2022,1,330.1295175552368
-8.75,118.75,2022,1,256.89440965652466
-8.25,116.25,2022,1,359.255259513855
-8.25,117.75,2022,1,930.5016317367554
-7.75,117.25,2022,1,307.29444098472595
-8.75,116.25,2022,2,180.93541288375854
-8.75,116.75,2022,2,143.76402294635773
-8.75,117.25,2022,2,240.28614926338196
-8.75,117.75,2022,2,262.6005163192749
-8.75,118.25,2022,2,198.30835819244385
-8.75,118.75,2022,2,181.87322616577148
-8.25,116.25,2022,2,205.98284339904785
-8.25,117.75,2022,2,543.3195943832397
-7.75,117.25,2022,2,307.95836782455444
-8.75,116.25,2022,3,177.94641995429993
-8.75,116.75,2022,3,167.61259245872498
-8.75,117.25,2022,3,187.66421699523926
-8.75,117.75,2022,3,209.11456441879272
-8.75,118.25,2022,3,193.73578262329102
-8.75,118.75,2022,3,218.29045820236206
-8.25,116.25,2022,3,257.1587657928467
-8.25,117.75,2022,3,429.54646921157837
-7.75,117.25,2022,3,391.9711275100708
-8.75,116.25,2022,4,143.71004104614258
-8.75,116.75,2022,4,91.49458408355713
-8.75,117.25,2022,4,120.14697265625
-8.75,117.75,2022,4,99.069082736969
-8.75,118.25,2022,4,94.92958354949951
-8.75,118.75,2022,4,118.90694427490234
-8.25,116.25,2022,4,109.48880910873413
-8.25,117.75,2022,4,195.14902114868164
-7.75,117.25,2022,4,123.875248670578
-8.75,116.25,2022,5,129.1261796951294
-8.75,116.75,2022,5,138.30776500701904
-8.75,117.25,2022,5,96.00481128692627
-8.75,117.75,2022,5,50.334275245666504
-8.75,118.25,2022,5,78.32128810882568
-8.75,118.75,2022,5,79.02727365493774
-8.25,116.25,2022,5,124.6576828956604
-8.25,117.75,2022,5,165.10079765319824
-7.75,117.25,2022,5,151.97642374038696
-8.75,116.25,2022,6,97.87856537103653
-8.75,116.75,2022,6,77.08153277635574
-8.75,117.25,2022,6,65.20443920046091
-8.75,117.75,2022,6,62.106059052050114
-8.75,118.25,2022,6,47.654638946056366
-8.75,118.75,2022,6,56.92918872833252
-8.25,116.25,2022,6,77.20042204856873
-8.25,117.75,2022,6,190.56498957937583
-7.75,117.25,2022,6,151.80473222211003
-8.75,116.25,2022,7,35.29289102554321
-8.75,116.75,2022,7,11.021224975585938
-8.75,117.25,2022,7,62.61393165588379
-8.75,117.75,2022,7,40.86306428909302
-8.75,118.25,2022,7,18.951748847961426
-8.75,118.75,2022,7,40.06060552597046
-8.25,116.25,2022,7,16.495620250701904
-8.25,117.75,2022,7,27.75777769088745
-7.75,117.25,2022,7,9.242942333221436
-8.75,116.25,2022,8,19.17688751220703
-8.75,116.75,2022,8,12.1649751663208
-8.75,117.25,2022,8,43.34508514404297
-8.75,117.75,2022,8,12.311535358428955
-8.75,118.25,2022,8,6.111579895019531
-8.75,118.75,2022,8,19.092394828796387
-8.25,116.25,2022,8,12.18486213684082
-8.25,117.75,2022,8,33.31563425064087
-7.75,117.25,2022,8,0
-8.75,116.25,2022,9,39.26765968559266
-8.75,116.75,2022,9,82.79972353107428
-8.75,117.25,2022,9,59.34718298912048
-8.75,117.75,2022,9,59.091835767030716
-8.75,118.25,2022,9,42.60655985027552
-8.75,118.75,2022,9,34.80534380674362
-8.25,116.25,2022,9,64.56575589695149
-8.25,117.75,2022,9,101.75180238485336
-7.75,117.25,2022,9,19.888123435973284
-8.75,116.25,2022,10,228.07707023620605
-8.75,116.75,2022,10,306.7339839935303
-8.75,117.25,2022,10,297.5683183670044
-8.75,117.75,2022,10,86.53959465026855
-8.75,118.25,2022,10,155.3473720550537
-8.75,118.75,2022,10,70.69324254989624
-8.25,116.25,2022,10,353.00906467437744
-8.25,117.75,2022,10,269.3932719230652
-7.75,117.25,2022,10,173.54762053489685
-8.75,116.25,2022,11,443.9467930793762
-8.75,116.75,2022,11,320.8629517555237
-8.75,117.25,2022,11,755.2205772399902
-8.75,117.75,2022,11,200.05894017219543
-8.75,118.25,2022,11,622.7678689956665
-8.75,118.75,2022,11,290.09728622436523
-8.25,116.25,2022,11,347.8059620857239
-8.25,117.75,2022,11,673.4248867034912
-7.75,117.25,2022,11,189.73090028762817
-8.75,116.25,2022,12,289.6045255661011
-8.75,116.75,2022,12,237.93966913223267
-8.75,117.25,2022,12,339.40212392807007
-8.75,117.75,2022,12,195.91159296035767
-8.75,118.25,2022,12,268.6764192581177
-8.75,118.75,2022,12,221.03632736206055
-8.25,116.25,2022,12,214.22969031333923
-8.25,117.75,2022,12,357.21800327301025
-7.75,117.25,2022,12,500.1602363586426
-8.75,116.25,2023,1,224.33201026916504
-8.75,116.75,2023,1,159.59904289245605
-8.75,117.25,2023,1,301.00906133651733
-8.75,117.75,2023,1,247.0172519683838
-8.75,118.25,2023,1,201.26513767242432
-8.75,118.75,2023,1,147.88832664489746
-8.25,116.25,2023,1,206.5218644142151
-8.25,117.75,2023,1,426.66488456726074
-7.75,117.25,2023,1,211.71986961364746
-8.75,116.25,2023,2,369.9814190864563
-8.75,116.75,2023,2,269.4670844078064
-8.75,117.25,2023,2,529.1204285621643
-8.75,117.75,2023,2,564.3244905471802
-8.75,118.25,2023,2,460.3974418640137
-8.75,118.75,2023,2,381.0151081085205
-8.25,116.25,2023,2,433.11676692962646
-8.25,117.75,2023,2,954.9308462142944
-7.75,117.25,2023,2,497.53270506858826
-8.75,116.25,2023,3,145.19883251190186
-8.75,116.75,2023,3,143.876118183136
-8.75,117.25,2023,3,165.80308151245117
-8.75,117.75,2023,3,217.7783203125
-8.75,118.25,2023,3,237.4846715927124
-8.75,118.75,2023,3,232.76025772094727
-8.25,116.25,2023,3,152.2412919998169
-8.25,117.75,2023,3,416.35798263549805
-7.75,117.25,2023,3,171.53357458114624
-8.75,116.25,2023,4,151.25428295135498
-8.75,116.75,2023,4,126.68413996696472
-8.75,117.25,2023,4,193.81260204315186
-8.75,117.75,2023,4,158.1540722846985
-8.75,118.25,2023,4,167.82231307029724
-8.75,118.75,2023,4,258.42840003967285
-8.25,116.25,2023,4,112.47336959838867
-8.25,117.75,2023,4,294.15729331970215
-7.75,117.25,2023,4,164.58346676826477
-8.75,116.25,2023,5,28.63373374938965
-8.75,116.75,2023,5,21.153095245361328
-8.75,117.25,2023,5,17.454006671905518
-8.75,117.75,2023,5,18.329086303710938
-8.75,118.25,2023,5,22.45195960998535
-8.75,118.75,2023,5,27.618595123291016
-8.25,116.25,2023,5,28.32026767730713
-8.25,117.75,2023,5,59.116485595703125
-7.75,117.25,2023,5,34.95907211303711
-8.75,116.25,2023,6,22.52541160583496
-8.75,116.75,2023,6,20.110973358154297
-8.75,117.25,2023,6,30.726799964904785
-8.75,117.75,2023,6,52.224584341049194
-8.75,118.25,2023,6,36.27575922012329
-8.75,118.75,2023,6,92.22208023071289
-8.25,116.25,2023,6,26.466712713241577
-8.25,117.75,2023,6,90.11137533187866
-7.75,117.25,2023,6,50.631327390670776
-8.75,116.25,2023,7,44.62969255447388
-8.75,116.75,2023,7,13.684150218963623
-8.75,117.25,2023,7,61.735690116882324
-8.75,117.75,2023,7,29.17503786087036
-8.75,118.25,2023,7,13.201879739761353
-8.75,118.75,2023,7,24.373347759246826
-8.25,116.25,2023,7,31.92212677001953
-8.25,117.75,2023,7,24.511817455291748
-7.75,117.25,2023,7,14.103782653808594
-8.75,116.25,2023,8,6.874366760253906
-8.75,116.75,2023,8,5.209910750389099
-8.75,117.25,2023,8,32.96630239486694
-8.75,117.75,2023,8,9.718333721160889
-8.75,118.25,2023,8,0
-8.75,118.75,2023,8,14.20475721359253
-8.25,116.25,2023,8,7.377819776535034
-8.25,117.75,2023,8,26.390233039855957
-7.75,117.25,2023,8,0
-8.75,116.25,2023,9,5.39583420753479
-8.75,116.75,2023,9,11.081169128417969
-8.75,117.25,2023,9,13.958526372909546
-8.75,117.75,2023,9,26.206105709075928
-8.75,118.25,2023,9,8.437064409255981
-8.75,118.75,2023,9,11.10634183883667
-8.25,116.25,2023,9,15.678579568862915
-8.25,117.75,2023,9,27.423604726791382
-7.75,117.25,2023,9,0
-8.75,116.25,2023,10,21.989234447479248
-8.75,116.75,2023,10,26.07670497894287
-8.75,117.25,2023,10,30.83079242706299
-8.75,117.75,2023,10,25.408696174621582
-8.75,118.25,2023,10,25.173605918884277
-8.75,118.75,2023,10,13.00953221321106
-8.25,116.25,2023,10,31.410765647888184
-8.25,117.75,2023,10,40.9744668006897
-7.75,117.25,2023,10,0
-8.75,116.25,2023,11,134.0153021812439
-8.75,116.75,2023,11,112.71802520751953
-8.75,117.25,2023,11,252.4408130645752
-8.75,117.75,2023,11,63.609599590301514
-8.75,118.25,2023,11,134.26056671142578
-8.75,118.75,2023,11,55.38982653617859
-8.25,116.25,2023,11,55.31579399108887
-8.25,117.75,2023,11,178.49732780456543
-7.75,117.25,2023,11,94.43553352355957
-8.75,116.25,2023,12,157.0680227279663
-8.75,116.75,2023,12,162.35408639907837
-8.75,117.25,2023,12,294.1816806793213
-8.75,117.75,2023,12,161.4299659729004
-8.75,118.25,2023,12,199.75664615631104
-8.75,118.75,2023,12,133.3375735282898
-8.25,116.25,2023,12,78.64413547515869
-8.25,117.75,2023,12,211.45437049865723
-7.75,117.25,2023,12,285.15349864959717
-8.75,116.25,2024,1,168.4815092086792
-8.75,116.75,2024,1,154.69791197776794
-8.75,117.25,2024,1,253.7178030014038
-8.75,117.75,2024,1,217.47715377807617
-8.75,118.25,2024,1,219.32554578781128
-8.75,118.75,2024,1,170.37083983421326
-8.25,116.25,2024,1,233.2994818687439
-8.25,117.75,2024,1,597.2586183547974
-7.75,117.25,2024,1,291.8663454055786
-8.75,116.25,2024,2,181.86229705810547
-8.75,116.75,2024,2,138.90297555923462
-8.75,117.25,2024,2,263.4993977546692
-8.75,117.75,2024,2,267.9278955459595
-8.75,118.25,2024,2,168.0143427848816
-8.75,118.75,2024,2,139.14238500595093
-8.25,116.25,2024,2,171.57230854034424
-8.25,117.75,2024,2,412.480731010437
-7.75,117.25,2024,2,253.6116006374359
-8.75,116.25,2024,3,240.85071897506714
-8.75,116.75,2024,3,188.92569398880005
-8.75,117.25,2024,3,239.4442493915558
-8.75,117.75,2024,3,279.85117530822754
-8.75,118.25,2024,3,282.0818843841553
-8.75,118.75,2024,3,317.7550449371338
-8.25,116.25,2024,3,366.6047010421753
-8.25,117.75,2024,3,598.7025384902954
-7.75,117.25,2024,3,514.3403549194336
-8.75,116.25,2024,4,213.99025285243988
-8.75,116.75,2024,4,120.29030907154083
-8.75,117.25,2024,4,184.882975384593
-8.75,117.75,2024,4,146.76929737254977
-8.75,118.25,2024,4,185.10445963498205
-8.75,118.75,2024,4,241.24889405816793
-8.25,116.25,2024,4,134.00219482183456
-8.25,117.75,2024,4,360.6276600398123
-7.75,117.25,2024,4,185.74508046358824
-8.75,116.25,2024,5,20.182201385498047
-8.75,116.75,2024,5,15.494144916534424
-8.75,117.25,2024,5,11.665700435638428
-8.75,117.75,2024,5,20.900124549865723
